block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id,original_trip_id
b_337,327,1,BOCCADIFALCO,3271,FR_merged_80003,18157,
b_337,327,1,BOCCADIFALCO,3271,FR_merged_80003,18154,
b_337,327,1,BOCCADIFALCO,3271,FR_merged_80003,18155,
a_641,ARANC,0,INDIPENDENZA,ARANC0,FE_merged_80002,12320_merged_82805,12320
b_184,134,1,JOHN LENNON,1341,FR_merged_80003,15606,
a_28,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,542,
a_28,101,1,STADIO,1011,FR_merged_80001,543,
a_28,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,540,
a_28,101,1,STADIO,1011,FR_merged_80001,541,
a_28,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,546,
a_28,101,1,STADIO,1011,FR_merged_80001,547,
a_28,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,544,
b_610,EXPR,0,INDIPENDENZA,EXPR0,FE_merged_80004,11474_merged_83623,11474
a_28,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,548,
a_28,101,1,STADIO,1011,FR_merged_80001,549,
a_557,806,0,MONDELLO,8060,FE_merged_80002,10393_merged_80080,10393
a_342,364,0,AQUINO,3640,FR_merged_80001,6569,
a_342,364,0,AQUINO,3640,FR_merged_80001,6568,
a_342,364,0,AQUINO,3640,FR_merged_80001,6565,
a_342,364,0,AQUINO,3640,FR_merged_80001,6564,
a_342,364,0,AQUINO,3640,FR_merged_80001,6567,
a_342,364,0,AQUINO,3640,FR_merged_80001,6566,
a_342,364,0,AQUINO,3640,FR_merged_80001,6561,
a_342,364,0,AQUINO,3640,FR_merged_80001,6560,
a_342,364,0,AQUINO,3640,FR_merged_80001,6563,
a_342,364,0,AQUINO,3640,FR_merged_80001,6562,
a_591,812,0,MONTEPELLEGRINO,8120,FE_merged_80002,11219_merged_82172,11219
a_793,628P,0,STADIO,628P0,FE_merged_80002,9154,
b_695,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12576,
b_438,606,1,STADIO,6061,FR_merged_80003,19629_merged_85851,19629
b_695,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,12575,
a_396,534,1,JOHN LENNON,5341,FR_merged_80001,20377_merged_80582,20377
a_264,237,1,PARCHEGGIO ORETO,2371,FE_merged_80002,18029_merged_81280,18029
b_255,234,1,VIA ORETO,2341,FE_merged_80004,16659,
b_255,234,1,VIA ORETO,2341,FE_merged_80004,16658,
b_255,234,1,VIA ORETO,2341,FE_merged_80004,16657,
b_255,234,1,VIA ORETO,2341,FE_merged_80004,16656,
b_255,234,1,VIA ORETO,2341,FE_merged_80004,16655,
b_255,234,1,VIA ORETO,2341,FE_merged_80004,16654,
b_383,513,0,S. GIOVANNI APOSTOLO,5130,FR_merged_80003,7405,
b_176,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80003,15472,
a_661,EXPR,0,INDIPENDENZA,EXPR0,FR_merged_80001,12720,
b_414,544,0,MONDELLO,5440,FR_merged_80003,7909,
a_726,TRAM1,1,ROCCELLA,TRAM11,FE_merged_80002,13293_merged_80818,13293
a_431,606,1,STADIO,6061,FE_merged_80002,20768_merged_81512,20768
a_459,616,1,STADIO,6161,FE_merged_80002,21129,
a_459,616,1,STADIO,6161,FE_merged_80002,21128,
a_459,616,1,STADIO,6161,FE_merged_80002,21127,
a_459,616,1,STADIO,6161,FE_merged_80002,21126,
a_459,616,1,STADIO,6161,FE_merged_80002,21125,
a_459,616,1,STADIO,6161,FE_merged_80002,21124,
a_458,616,1,STADIO,6161,FE_merged_80002,21123,
a_458,616,1,STADIO,6161,FE_merged_80002,21122,
a_458,616,1,STADIO,6161,FE_merged_80002,21121,
a_458,616,1,STADIO,6161,FE_merged_80002,21120,
b_413,544,0,MONDELLO,5440,FR_merged_80003,7900,
b_271,237,1,PARCHEGGIO ORETO,2371,FE_merged_80004,16959,
a_141,109,1,PARCHEGGIO BASILE,1091,FR_merged_80001,16059,
a_141,109,1,PARCHEGGIO BASILE,1091,FR_merged_80001,16058,
b_413,544,0,MONDELLO,5440,FR_merged_80003,7905,
a_572,806,0,MONDELLO,8060,FR_merged_80001,10760_merged_80124,10760
a_140,109,1,PARCHEGGIO BASILE,1091,FR_merged_80001,16057,
a_140,109,1,PARCHEGGIO BASILE,1091,FR_merged_80001,16056,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17528,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17529,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17526,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17527,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17524,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17525,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17522,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17523,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17520,
b_299,246,1,OSPEDALE CIVICO,2461,FR_merged_80003,17521,
a_446,614,1,STADIO,6141,FR_merged_80001,20987_merged_83175,20987
a_419,603,0,MONDELLO,6030,FE_merged_80002,7992,
a_419,603,0,MONDELLO,6030,FE_merged_80002,7991,
a_419,603,0,MONDELLO,6030,FE_merged_80002,7990,
a_420,603,0,MONDELLO,6030,FE_merged_80002,7997,
a_420,603,0,MONDELLO,6030,FE_merged_80002,7996,
a_420,603,0,MONDELLO,6030,FE_merged_80002,7995,
a_420,603,0,MONDELLO,6030,FE_merged_80002,7994,
a_420,603,0,MONDELLO,6030,FE_merged_80002,7999,
a_420,603,0,MONDELLO,6030,FE_merged_80002,7998,
b_288,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17304_merged_85304,17304
b_398,534,1,JOHN LENNON,5341,FE_merged_80004,19145_merged_85708,19145
b_714,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FE_merged_80004,13184,
b_714,TRAM3,1,CEP,TRAM31,FE_merged_80004,13185,
b_714,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FE_merged_80004,13186,
b_714,TRAM3,1,CEP,TRAM31,FE_merged_80004,13187,
b_714,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FE_merged_80004,13180,
b_714,TRAM3,1,CEP,TRAM31,FE_merged_80004,13181,
b_714,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FE_merged_80004,13182,
b_714,TRAM3,1,CEP,TRAM31,FE_merged_80004,13183,
a_421,603,1,STADIO,6031,FR_merged_80001,20656,
a_421,603,1,STADIO,6031,FR_merged_80001,20657,
a_421,603,1,STADIO,6031,FR_merged_80001,20654,
a_421,603,1,STADIO,6031,FR_merged_80001,20655,
a_421,603,1,STADIO,6031,FR_merged_80001,20652,
b_714,TRAM3,1,CEP,TRAM31,FE_merged_80004,13189,
a_420,603,1,STADIO,6031,FE_merged_80002,20650,
a_420,603,1,STADIO,6031,FE_merged_80002,20651,
a_190,210,1,PARCHEGGIO ORETO,2101,FE_merged_80002,17014_merged_82651,17014
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7337,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7336,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7335,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7334,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7333,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7332,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7339,
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7338,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11964,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11965,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11966,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11967,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11960,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11961,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11962,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11963,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11968,
a_625,87,0,PARTANNA MONDELLO,870,FR_merged_80001,11969,
b_715,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FR_merged_80003,13233_merged_84454,13233
b_467,616,0,BARCARELLO,6160,FR_merged_80003,8639,
b_467,616,1,STADIO,6161,FR_merged_80003,8638,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8636,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8635,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8634,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8633,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8632,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8631,
b_466,616,0,BARCARELLO,6160,FR_merged_80003,8630,
b_380,513,1,JOHN LENNON,5131,FE_merged_80004,18843_merged_85374,18843
a_724,TRAM1,1,ROCCELLA,TRAM11,FE_merged_80002,13233_merged_81212,13233
b_536,704,0,PALLAVICINO,7040,FE_merged_80004,9999,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9991,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9990,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9993,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9992,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9995,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9994,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9997,
b_535,704,0,PALLAVICINO,7040,FE_merged_80004,9996,
b_61,101,1,STADIO,1011,FR_merged_80003,1399,
b_61,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1398,
b_61,101,1,STADIO,1011,FR_merged_80003,1397,
b_61,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1396,
b_61,101,1,STADIO,1011,FR_merged_80003,1395,
b_61,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1394,
b_61,101,1,STADIO,1011,FR_merged_80003,1393,
a_560,806,0,MONDELLO,8060,FE_merged_80002,10470_merged_80499,10470
b_61,101,1,STADIO,1011,FR_merged_80003,1391,
a_64,102,1,STAZ. NOTARBARTOLO,1021,FE_merged_80002,14891_merged_82488,14891
b_381,513,1,JOHN LENNON,5131,FE_merged_80004,18858_merged_84086,18858
a_370,462,1,PARCHEGGIO EMIRI,4621,FE_merged_80002,19941_merged_81579,19941
b_565,806,1,POLITEAMA,8061,FR_merged_80003,10582_merged_85462,10582
a_605,84,0,VALDESI,840,FR_merged_80001,11502_merged_83034,11502
b_686,TRAM1,1,ROCCELLA,TRAM11,FE_merged_80004,12335_merged_84506,12335
b_554,731,1,VERGINE MARIA,7311,FR_merged_80003,20971_merged_84631,20971
b_596,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21170_merged_84023,21170
b_550,731,0,CROCI,7310,FE_merged_80004,10255_merged_86057,10255
b_604,ARANC,1,PORTA FELICE,ARANC1,FR_merged_80003,21299_merged_84899,21299
b_62,101,1,STADIO,1011,FR_merged_80003,13625,
b_83,103,1,JOHN LENNON,1031,FE_merged_80004,13968_merged_83995,13968
b_60,101,1,STADIO,1011,FR_merged_80003,13624,
b_54,101,1,STADIO,1011,FR_merged_80003,13621,
b_53,101,1,STADIO,1011,FR_merged_80003,13620,
b_58,101,1,STADIO,1011,FR_merged_80003,13623,
b_417,544,1,JOHN LENNON,5441,FR_merged_80003,19357_merged_85575,19357
a_115,107,0,STADIO,1070,FR_merged_80001,2337,
a_347,380,1,PARCHEGGIO BASILE,3801,FR_merged_80001,19613_merged_82656,19613
b_123,107,0,STADIO,1070,FR_merged_80003,2439,
b_123,107,0,STADIO,1070,FR_merged_80003,2438,
b_122,107,0,STADIO,1070,FR_merged_80003,2432,
b_122,107,0,STADIO,1070,FR_merged_80003,2431,
b_122,107,0,STADIO,1070,FR_merged_80003,2430,
b_123,107,0,STADIO,1070,FR_merged_80003,2437,
b_123,107,0,STADIO,1070,FR_merged_80003,2436,
b_123,107,0,STADIO,1070,FR_merged_80003,2435,
b_123,107,0,STADIO,1070,FR_merged_80003,2434,
a_604,84,0,VALDESI,840,FE_merged_80002,11482_merged_82697,11482
b_760,628P,0,STADIO,628P0,FR_merged_80003,9601,
b_514,628,0,STADIO,6280,FR_merged_80003,9600,
b_514,628,1,SFERRACAVALLO,6281,FR_merged_80003,9603,
b_760,628P,1,ISOLA DELLE FEMMINE,628P1,FR_merged_80003,9602,
b_514,628,0,STADIO,6280,FR_merged_80003,9604,
b_761,628P,0,STADIO,628P0,FR_merged_80003,9607,
b_515,628,0,STADIO,6280,FR_merged_80003,9606,
b_515,628,1,SFERRACAVALLO,6281,FR_merged_80003,9609,
b_761,628P,1,ISOLA DELLE FEMMINE,628P1,FR_merged_80003,9608,
b_600,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21244,
b_600,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21245,
b_600,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21242,
b_600,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21243,
b_600,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21240,
b_600,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21241,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1807,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1806,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1805,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1804,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1803,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1802,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1801,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1800,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1809,
a_82,103,0,PORTA FELICE,1030,FR_merged_80001,1808,
a_725,TRAM1,0,STAZIONE CENTRALE,TRAM10,FE_merged_80002,13259_merged_81060,13259
b_553,731,1,VERGINE MARIA,7311,FR_merged_80003,20957_merged_84502,20957
a_268,237,1,PARCHEGGIO ORETO,2371,FR_merged_80001,18137_merged_82398,18137
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3333,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3332,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3331,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3330,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3337,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3336,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3335,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3334,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3339,
b_171,124,0,POLITEAMA,1240,FE_merged_80004,3338,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8039_merged_80139,8039
b_717,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FR_merged_80003,13299_merged_85018,13299
b_726,TRAM4,0,CALATAFIMI,TRAM40,FR_merged_80003,13494_merged_85565,13494
b_692,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,12482,
b_61,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1392,
a_485,625,1,STADIO,6251,FR_merged_80001,21488_merged_80648,21488
a_186,209,1,PARCHEGGIO ORETO,2091,FR_merged_80001,16902_merged_81780,16902
a_572,806,0,MONDELLO,8060,FR_merged_80001,10770_merged_81841,10770
a_565,806,1,POLITEAMA,8061,FR_merged_80001,10588_merged_80451,10588
a_593,812,1,PORTO,8121,FE_merged_80002,11254_merged_81965,11254
b_215,224,0,STAZIONE CENTRALE,2240,FE_merged_80004,16090_merged_84535,16090
b_725,TRAM4,0,CALATAFIMI,TRAM40,FR_merged_80003,13472_merged_85874,13472
b_465,616,1,STADIO,6161,FE_merged_80004,19936_merged_84702,19936
b_193,210,1,PARCHEGGIO ORETO,2101,FE_merged_80004,15815,
b_85,103,1,JOHN LENNON,1031,FR_merged_80003,14002_merged_84659,14002
b_688,TRAM1,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,12374_merged_84726,12374
a_530,704,1,CROCI,7041,FE_merged_80002,21862_merged_81932,21862
b_194,210,0,VIALE DEI PICCIOTTI,2100,FR_merged_80003,3809,
b_194,210,0,VIALE DEI PICCIOTTI,2100,FR_merged_80003,3808,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23488,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23489,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23486,
b_193,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3804,
a_660,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23484,
b_194,210,0,VIALE DEI PICCIOTTI,2100,FR_merged_80003,3806,
b_193,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3801,
b_193,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3800,
b_193,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3803,
b_193,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3802,
b_705,TRAM2,1,BORGO NUOVO,TRAM21,FE_merged_80004,12904_merged_85910,12904
b_398,534,1,JOHN LENNON,5341,FE_merged_80004,19160_merged_85816,19160
a_151,110,1,JOHN LENNON,1101,FR_merged_80001,16280_merged_82358,16280
b_631,N11,0,VIA SARULLO,N110,FR_merged_80003,11709,
a_542,721,1,CROCI,7211,FR_merged_80001,22010_merged_80035,22010
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22283,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22282,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22281,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22280,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22287,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22286,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22285,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22284,
a_603,84,1,MONDELLO (TORRE),841,FE_merged_80002,22289,
a_602,84,1,MONDELLO (TORRE),841,FE_merged_80002,22288,
b_120,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14499,
a_277,241,1,PARCHEGGIO ORETO,2411,FR_merged_80001,18339,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22759,
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14493,
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14492,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22751,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22750,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22753,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22752,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22755,
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14491,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22757,
a_623,87,1,MONDELLO (TORRE),871,FE_merged_80002,22756,
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14490,
b_120,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14497,
b_688,TRAM1,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,12398_merged_84833,12398
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14496,
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14495,
b_119,107,1,STAZIONE CENTRALE,1071,FE_merged_80004,14494,
b_270,237,0,STAZIONE CENTRALE,2370,FE_merged_80004,5142,
a_560,806,0,MONDELLO,8060,FE_merged_80002,10466_merged_82154,10466
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4505,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4504,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4507,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4506,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4501,
a_232,230,1,STAZIONE CENTRALE,2301,FR_merged_80001,4500,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4503,
a_232,230,1,STAZIONE CENTRALE,2301,FR_merged_80001,4502,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4509,
a_232,230,0,VILLACIAMBRA,2300,FR_merged_80001,4508,
b_274,237,1,PARCHEGGIO ORETO,2371,FR_merged_80003,17012_merged_84760,17012
a_303,304,1,INDIPENDENZA,3041,FR_merged_80001,18872_merged_80742,18872
b_559,806,1,POLITEAMA,8061,FE_merged_80004,10432_merged_83977,10432
b_643,N12,0,ROCCAZZO,N120,FE_merged_80004,11772_merged_86449,11772
b_382,513,1,JOHN LENNON,5131,FR_merged_80003,18876_merged_83988,18876
a_12,101,0,STAZIONE CENTRALE,1010,FE_merged_80002,124,
a_558,806,0,MONDELLO,8060,FE_merged_80002,10428_merged_82366,10428
b_263,234,1,VIA ORETO,2341,FR_merged_80003,16762_merged_83604,16762
a_142,109,1,PARCHEGGIO BASILE,1091,FR_merged_80001,16082_merged_82971,16082
a_606,84,0,VALDESI,840,FR_merged_80001,11518_merged_81367,11518
b_429,603,1,STADIO,6031,FR_merged_80003,19490_merged_85268,19490
b_705,TRAM2,1,BORGO NUOVO,TRAM21,FE_merged_80004,12888_merged_85281,12888
b_705,TRAM2,0,STAZ. NOTARBARTOLO,TRAM20,FE_merged_80004,12905,
b_364,422,0,BORGO NUOVO,4220,FR_merged_80003,7030,
b_364,422,0,BORGO NUOVO,4220,FR_merged_80003,7031,
b_364,422,0,BORGO NUOVO,4220,FR_merged_80003,7032,
b_365,422,1,PARCHEGGIO EMIRI,4221,FR_merged_80003,7034,
b_365,422,0,BORGO NUOVO,4220,FR_merged_80003,7035,
b_365,422,1,PARCHEGGIO EMIRI,4221,FR_merged_80003,7036,
b_365,422,0,BORGO NUOVO,4220,FR_merged_80003,7037,
b_365,422,0,BORGO NUOVO,4220,FR_merged_80003,7038,
b_365,422,0,BORGO NUOVO,4220,FR_merged_80003,7039,
a_441,614,1,STADIO,6141,FE_merged_80002,20929_merged_82798,20929
a_532,704,0,PALLAVICINO,7040,FR_merged_80001,9953,
b_382,513,1,JOHN LENNON,5131,FR_merged_80003,18877_merged_83987,18877
a_100,106,1,PARCHEGGIO EMIRI,1061,FE_merged_80002,15489,
a_100,106,1,PARCHEGGIO EMIRI,1061,FE_merged_80002,15488,
a_100,106,1,PARCHEGGIO EMIRI,1061,FE_merged_80002,15487,
a_404,544,0,MONDELLO,5440,FE_merged_80002,7788,
a_404,544,0,MONDELLO,5440,FE_merged_80002,7789,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7786,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7784,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7785,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7782,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7783,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7780,
a_403,544,0,MONDELLO,5440,FE_merged_80002,7781,
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14686,
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14687,
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14684,
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14685,
b_133,108,1,OSPEDALE CIVICO,1081,FE_merged_80004,14682,
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14683,
b_133,108,1,OSPEDALE CIVICO,1081,FE_merged_80004,14680,
b_133,108,1,OSPEDALE CIVICO,1081,FE_merged_80004,14681,
b_552,731,1,VERGINE MARIA,7311,FE_merged_80004,20939_merged_84386,20939
b_724,TRAM4,0,CALATAFIMI,TRAM40,FR_merged_80003,13448_merged_84117,13448
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14688,
b_134,108,1,OSPEDALE CIVICO,1081,FR_merged_80003,14689,
b_123,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14538,
b_123,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14539,
b_122,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14534,
b_123,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14535,
b_123,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14536,
b_123,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14537,
b_122,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14530,
b_122,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14531,
b_122,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14532,
b_122,107,1,STAZIONE CENTRALE,1071,FR_merged_80003,14533,
b_605,ARANC,0,INDIPENDENZA,ARANC0,FR_merged_80003,11337,
b_335,327,1,BOCCADIFALCO,3271,FE_merged_80004,18123_merged_83997,18123
a_471,619,1,STADIO,6191,FE_merged_80002,21269_merged_82710,21269
b_297,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5719,
b_297,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5718,
b_297,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5717,
b_297,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5716,
b_297,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5715,
b_297,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5714,
b_296,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5712,
b_296,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5711,
b_296,246,0,STAZIONE CENTRALE,2460,FE_merged_80004,5710,
b_464,616,1,STADIO,6161,FE_merged_80004,19931_merged_84708,19931
b_610,EXPR,0,INDIPENDENZA,EXPR0,FE_merged_80004,11487,
b_669,N22,1,STAZIONE CENTRALE,N221,FR_merged_80003,21855_merged_83613,21855
a_169,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16590,
a_169,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16591,
a_169,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16592,
a_169,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16593,
a_170,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16594,
a_170,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16595,
a_170,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16596,
a_170,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16597,
a_170,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16598,
a_170,124,1,PARCHEGGIO EMIRI,1241,FR_merged_80001,16599,
a_660,EXPR,0,INDIPENDENZA,EXPR0,FR_merged_80001,12682,
a_178,134,1,JOHN LENNON,1341,FR_merged_80001,16752_merged_81812,16752
b_698,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12675_merged_84439,12675
a_406,544,0,MONDELLO,5440,FR_merged_80001,7816,
b_57,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1304,
b_189,209,1,PARCHEGGIO ORETO,2091,FR_merged_80003,15716_merged_84921,15716
a_406,544,0,MONDELLO,5440,FR_merged_80001,7815,
