stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_timezone,stop_url,parent_station,location_type
9001,9001,LAUDICINA,,38.09372575,13.410766305,1,1,Europe/Rome,,,0
9009,9009,PITRE' EST,,38.11082225,13.330015905,1,1,Europe/Rome,,,0
9008,9008,PORTELLO - ZISA,,38.1135755,13.32964895,1,1,Europe/Rome,,,0
785,785,FALCONARA - FRANCESCO DA PICCIANO,,38.11545586,13.29089158,1,1,Europe/Rome,,,0
786,786,FALCONARA - FRANCESCO DA PICCIANO,,38.11553311,13.29093195,1,1,Europe/Rome,,,0
780,780,FALCONARA - AI VILLINI A S. ISIDORO,,38.11839445,13.29752471,1,1,Europe/Rome,,,0
781,781,FALCONARA - ANDREA DA BURGIO,,38.11739616,13.29406857,1,1,Europe/Rome,,,0
1728,1728,RESUTTANA - SACRA FAMIGLIA,,38.15206766,13.33651695,1,1,Europe/Rome,,,0
1729,1729,RESUTTANA - SACRA FAMIGLIA,,38.15232041,13.33600759,1,1,Europe/Rome,,,0
1726,1726,RESUTTANA - BARTOLINO,,38.15516147,13.33233029,1,1,Europe/Rome,,,0
1727,1727,RESUTTANA - BRIUCCIA,,38.15314722,13.33500981,1,1,Europe/Rome,,,0
1724,1724,RESUTTANA - ALDISIO,,38.15599,13.331915,1,1,Europe/Rome,,,0
1725,1725,RESUTTANA - BARTOLINO,,38.15604507,13.33195617,1,1,Europe/Rome,,,0
1722,1722,RESURREZIONE - VILLA ADRIANA,,38.16488,13.31951167,1,1,Europe/Rome,,,0
1723,1723,RESUTTANA,,38.1514177379,13.3377020271,1,1,Europe/Rome,,,0
1720,1720,RESURREZIONE - PIAZZA MARIA CONSOLATRICE,,38.169955,13.32446833,1,1,Europe/Rome,,,0
1721,1721,RESURREZIONE - VILLA ADRIANA,,38.164687425,13.31932655,1,1,Europe/Rome,,,0
60,60,ALTOFONTE - CIRAULO 1 MONTE,,38.06879667,13.32732333,1,1,Europe/Rome,,,0
61,61,ALTOFONTE - CIRAULO 1 VALLE,,38.068895,13.32728833,1,1,Europe/Rome,,,0
63,63,ALTOFONTE - CIRAULO 2 VALLE,,38.06728865,13.32637981,1,1,Europe/Rome,,,0
64,64,ALTOFONTE - MOLLO,,38.07092833,13.32770667,1,1,Europe/Rome,,,0
65,65,ALTOFONTE - MOLLO,,38.07105155,13.32767665,1,1,Europe/Rome,,,0
66,66,ALTOFONTE - MONTAGNA,,38.07220234,13.32838744,1,1,Europe/Rome,,,0
67,67,ALTOFONTE - MONTAGNA,,38.07226041,13.32832307,1,1,Europe/Rome,,,0
68,68,ALTOFONTE - MUSSO,,38.06478945,13.32472756,1,1,Europe/Rome,,,0
69,69,ALTOFONTE - MUSSO,,38.06467167,13.32471667,1,1,Europe/Rome,,,0
1589,1589,PONTE AMMIRAGLIO - BUONRIPOSO,,38.10419764,13.37670609,1,1,Europe/Rome,,,0
406,406,CENTURIPE - MOZIA,,38.13211966,13.29776086,1,1,Europe/Rome,,,0
1582,1582,POLITEAMA - TURATI,,38.12550029,13.35649431,1,1,,,80000,0
1583,1583,POLLACI,,38.10355258,13.3296499,1,1,Europe/Rome,,,0
1580,1580,POLITEAMA,,38.12465534,13.35558671,1,1,Europe/Rome,,,0
1581,1581,POLITEAMA - AMARI,,38.12501366,13.35743845,1,1,,,80000,0
1586,1586,POMARA - FIGURELLA,,38.08257167,13.43423667,1,1,Europe/Rome,,,0
1587,1587,POMARA - NOVELLI,,38.08355936,13.43394041,1,1,Europe/Rome,,,0
1584,1584,POMARA - BELVEDERE,,38.08504,13.43355,1,1,Europe/Rome,,,0
1585,1585,POMARA - BELVEDERE,,38.08551833,13.43346833,1,1,Europe/Rome,,,0
1038,1038,LIBERTA' - UGDULENA,,38.13982167,13.345845,1,1,Europe/Rome,,,0
1039,1039,LIBERTA' - UGDULENA,,38.140235,13.34558333,1,1,Europe/Rome,,,0
1032,1032,LIBERTA' - MATTEOTTI,,38.14161538,13.34469795,1,1,Europe/Rome,,,0
1033,1033,LIBERTA' - MATTEOTTI,,38.14192,13.34443,1,1,Europe/Rome,,,0
1030,1030,LIBERTA' - LAZIO,,38.14437,13.34291833,1,1,Europe/Rome,,,0
505,505,CORPO DI GUARDIA,,38.07950997,13.30413088,1,1,Europe/Rome,,,0
1036,1036,LIBERTA' - QUINTINO SELLA,,38.12659667,13.35443333,1,1,Europe/Rome,,,0
1037,1037,LIBERTA' - QUINTINO SELLA,,38.1266489,13.35433245,1,1,Europe/Rome,,,0
1034,1034,LIBERTA' - NOTARBARTOLO,,38.13430167,13.34946,1,1,Europe/Rome,,,0
1035,1035,LIBERTA' - NOTARBARTOLO,,38.13321056,13.35007846,1,1,Europe/Rome,,,0
1212,1212,MONTECARLO,,38.15513139,13.32463471,1,1,Europe/Rome,,,0
1213,1213,MONTEPELLEGRINO - AMMIRAGLIO RIZZO,,38.14107144,13.35800173,1,1,Europe/Rome,,,0
632,632,DEI MILLE - DEL CARMELO,,38.09577289,13.40061484,1,1,Europe/Rome,,,0
633,633,DEI MILLE - D'ORFEO,,38.09924817,13.38859823,1,1,Europe/Rome,,,0
1216,1216,MONTEPELLEGRINO - LORIA,,38.13948051,13.35804194,1,1,Europe/Rome,,,0
635,635,DEI MILLE - FONDO VITALE,,38.09315723,13.40772299,1,1,Europe/Rome,,,0
30000,,PARCHEGGIO BASILE,,38.0978175,13.345395835,1,1,Europe/Rome,,,1
1215,1215,MONTEPELLEGRINO - LORIA,,38.13945228,13.35828871,1,1,Europe/Rome,,,0
638,638,DEI MILLE - INGRASSIA,,38.10854,13.37101333,1,1,Europe/Rome,,,0
639,639,DEI MILLE - LAUDICINA,,38.09230645,13.41040716,1,1,Europe/Rome,,,0
1218,1218,MONTEPELLEGRINO - MERCATO,,38.13646834,13.35859485,1,1,Europe/Rome,,,0
927,927,LA MALFA - AST,,38.15937889,13.31651831,1,1,Europe/Rome,,,0
782,782,FALCONARA - ANDREA DA BURGIO,,38.11732335,13.29402536,1,1,Europe/Rome,,,0
1104,1104,MARGHERITA DI SAVOIA - MATER DEI,,38.1956666,13.33193198,1,1,Europe/Rome,,,0
1451,1451,PIAZZA ACQUASANTA MONTE,,38.14368268,13.36743236,1,1,Europe/Rome,,,0
1452,1452,PIAZZA ACQUASANTA VALLE,,38.1437099,13.36756203,1,1,Europe/Rome,,,0
1101,1101,MARGHERITA DI SAVOIA - DELLE PALME,,38.19584577,13.33204329,1,1,Europe/Rome,,,0
1458,1458,PIAZZA ARMERINA - MOZIA,,38.13007481,13.29713237,1,1,Europe/Rome,,,0
1459,1459,PIAZZA ARMERINA - PIAZZA S. PAOLO,,38.12975046,13.29354554,1,1,Europe/Rome,,,0
1109,1109,MARGHERITA DI SAVOIA - PIAZZA CABOTO,,38.1930453,13.33246842,1,1,Europe/Rome,,,0
789,789,FALCONARA - PIAZZA BAIDA,,38.11466021,13.29462111,1,1,Europe/Rome,,,0
681,681,DEI QUARTIERI - S. LORENZO,,38.16372,13.33059333,1,1,Europe/Rome,,,0
959,959,LASCARIS - IMERA,,38.11714321,13.34934489,1,1,Europe/Rome,,,0
216,216,BOLOGNI,,38.11203904,13.30818731,1,1,Europe/Rome,,,0
214,214,BLANDINO,,38.0578948167,13.3152299667,1,1,Europe/Rome,,,0
215,215,BLANDINO,,38.0579492,13.3152701,1,1,Europe/Rome,,,0
213,213,BIXIO - AURISPA,,38.12662434,13.3422325,1,1,Europe/Rome,,,0
210,210,BIANCHINI - D'ALVISE,,38.18100427,13.31055343,1,1,Europe/Rome,,,0
211,211,BIVIO PIANA,,38.06296172,13.32257912,1,1,Europe/Rome,,,0
218,218,BONANNO - CASTELLO UTVEGGIO,,38.15620805,13.35743515,1,1,Europe/Rome,,,0
219,219,BONANNO - CASTELLO UTVEGGIO,,38.15632226,13.35751843,1,1,Europe/Rome,,,0
4,4,A. AMEDEO - TRIBUNALE,,38.11776833,13.35115667,1,1,Europe/Rome,,,0
1856,1856,S.S. 113 - BELVEDERE,,38.20104319,13.26754854,1,1,Europe/Rome,,,0
2173,2173,VILLAGRAZIA 9,,38.0755427,13.33160877,1,1,Europe/Rome,,,0
2170,2170,VILLAGRAZIA - CAPRICORNO,,38.09482597,13.36246759,1,1,Europe/Rome,,,0
2171,2171,VILLAGRAZIA - CAPRICORNO,,38.09470776,13.36240992,1,1,Europe/Rome,,,0
918,918,KING - SCALA VECCHIA,,38.14803167,13.35664,1,1,Europe/Rome,,,0
2174,2174,VITTORIO EMANUELE - AMARI,,38.07575833,13.44867,1,1,Europe/Rome,,,0
2175,2175,VITTORIO EMANUELE - ARENA,,38.07791697,13.44173625,1,1,Europe/Rome,,,0
914,914,INDIPENDENZA - PISANI,,38.11063779,13.35001338,1,1,Europe/Rome,,,0
917,917,ISIDORO CARINI,,38.12829525,13.35627652,1,1,Europe/Rome,,,0
916,916,INGRESSO FAVORITA,,38.17331568,13.33718484,1,1,Europe/Rome,,,0
911,911,INDIPENDENZA,,38.11131667,13.35062,1,1,Europe/Rome,,,0
910,910,IMPERATORE FEDERICO,,38.14648142,13.35114143,1,1,Europe/Rome,,,0
913,913,INDIPENDENZA - PISANI,,38.11023167,13.35031167,1,1,Europe/Rome,,,0
912,912,INDIPENDENZA - PALAZZO REALE,,38.11078833,13.35190833,1,1,Europe/Rome,,,0
1933,1933,SERRADIFALCO - AURISPA,,38.12646167,13.338195,1,1,Europe/Rome,,,0
1932,1932,SERRADIFALCO - AURISPA,,38.12540667,13.33857167,1,1,Europe/Rome,,,0
1931,1931,SENOCRATE DI AGRIGENTO,,38.18029592,13.31563776,1,1,Europe/Rome,,,0
1930,1930,SCIUTI - RAPISARDI,,38.1344642,13.34198119,1,1,Europe/Rome,,,0
1937,1937,SERRADIFALCO - CRISPI,,38.12406099,13.33963528,1,1,Europe/Rome,,,0
1934,1934,SERRADIFALCO - BERNABEI,,38.12752136,13.3377175,1,1,Europe/Rome,,,0
1939,1939,SERRADIFALCO - RAZZA,,38.12171988,13.34037423,1,1,Europe/Rome,,,0
847,847,GALATEA - PARCHEGGIO,,38.20085833,13.323435,1,1,Europe/Rome,,,0
846,846,GALATEA - PARCHEGGIO,,38.20091833,13.323385,1,1,Europe/Rome,,,0
845,845,GALATEA - CIANE,,38.19994667,13.32152333,1,1,Europe/Rome,,,0
844,844,GALATEA - CIANE,,38.20011667,13.32201667,1,1,Europe/Rome,,,0
842,842,FRANCIA - NEBRODI,,38.1561032767,13.3256361367,1,1,Europe/Rome,,,0
841,841,PARCHEGGIO FRANCIA,,38.15479634,13.32281436,1,1,Europe/Rome,,,0
840,840,FORO UMBERTO I - VILLA GIULIA,,38.1136527833,13.3772803667,1,1,Europe/Rome,,,0
848,848,GALATEA - SALINE,,38.198775,13.31928667,1,1,Europe/Rome,,,0
9032,9032,SPERONE,,38.0995616,13.3946046,1,1,Europe/Rome,,,0
9030,9030,SAN GIOVANNI DEI LEBBROSI,,38.102499,13.3800727,1,1,Europe/Rome,,,0
9031,9031,SPERONE,,38.098842545,13.39595866,1,1,Europe/Rome,,,0
9036,9036,TIRO A SEGNO,,38.10696563,13.37298556,1,1,Europe/Rome,,,0
9037,9037,XXVII MAGGIO,,38.09590174,13.40333215,1,1,Europe/Rome,,,0
9034,9034,STAZIONE CENTRALE,,38.11016261,13.3680267,1,1,Europe/Rome,,,0
9035,9035,TIRO A SEGNO,,38.106929795,13.372975865,1,1,Europe/Rome,,,0
9038,9038,XXVII MAGGIO,,38.096108,13.4028383,1,1,Europe/Rome,,,0
9039,9039,MODICA,,38.126503445,13.299032295,1,1,Europe/Rome,,,0
1739,1739,ROCCAZZO - DOGALI,,38.124629654,13.311530598,1,1,Europe/Rome,,,0
1731,1731,RESUTTANA - VILLA SOFIA,,38.15390167,13.33375667,1,1,Europe/Rome,,,0
1730,1730,RESUTTANA - VILLA SOFIA,,38.15420361,13.33337471,1,1,Europe/Rome,,,0
1733,1733,ROCCAZZO - AMAT,,38.12233286,13.30857396,1,1,Europe/Rome,,,0
1732,1732,ROCCAFORTE - DON BOSCO,,38.14319113,13.34662554,1,1,Europe/Rome,,,0
1735,1735,ROCCAZZO - CASA DEL SOLE,,38.120999484,13.306803168,1,1,Europe/Rome,,,0
1734,1734,ROCCAZZO - AMAT,,38.12236424,13.30875109,1,1,Europe/Rome,,,0
1736,1736,ROCCAZZO - CASA DEL SOLE,,38.12061268,13.30642862,1,1,Europe/Rome,,,0
732,732,DIOMEDE - MERCURIO,,38.20307,13.31686167,1,1,Europe/Rome,,,0
753,753,EMILY BALCH - VILLAGRAZIA,,38.08784667,13.345825,1,1,Europe/Rome,,,0
752,752,EMILY BALCH - VILLAGRAZIA,,38.08756333,13.34520833,1,1,Europe/Rome,,,0
756,756,EMILY BALCH 3,,38.08880973,13.3510682,1,1,Europe/Rome,,,0
754,754,EMILY BALCH 1,,38.08894167,13.34872667,1,1,Europe/Rome,,,0
1595,1595,PORTA FELICE,,38.11942195,13.3710815,1,1,Europe/Rome,,,0
1591,1591,PONTE DI MARE - S. ERASMO,,38.11149,13.37850833,1,1,Europe/Rome,,,0
1590,1590,PONTE DI MARE - S. ERASMO,,38.11168779,13.37839723,1,1,Europe/Rome,,,0
1593,1593,PONTE ORETO,,38.10310856,13.36957142,1,1,Europe/Rome,,,0
1025,1025,LIBERTA' - CROCI,,38.130655,13.35178333,1,1,Europe/Rome,,,0
1024,1024,LIBERTA' - ARIMONDI,,38.13569833,13.34846833,1,1,Europe/Rome,,,0
1027,1027,LIBERTA' - D'ANNUNZIO,,38.13893,13.34638667,1,1,Europe/Rome,,,0
1026,1026,LIBERTA' - CROCI,,38.12960699,13.35241199,1,1,Europe/Rome,,,0
1021,1021,LIBERO GRASSI - SICCHERIA,,38.11288167,13.33314,1,1,Europe/Rome,,,0
1020,1020,LIBERO GRASSI - LA TORRE,,38.11260791,13.33350509,1,1,Europe/Rome,,,0
1023,1023,LIBERTA' - ARIMONDI,,38.13617833,13.348245,1,1,Europe/Rome,,,0
1022,1022,LIBERTA' - ARCHIMEDE,,38.12854,13.35313833,1,1,Europe/Rome,,,0
1029,1029,LIBERTA' - DON BOSCO,,38.14326333,13.34355667,1,1,Europe/Rome,,,0
1028,1028,LIBERTA' - DON BOSCO,,38.143165,13.34369,1,1,Europe/Rome,,,0
500,500,COPPI - S. NICOLA,,38.17974217,13.31535403,1,1,Europe/Rome,,,0
605,605,DE GASPERI - AUSONIA,,38.1503101425,13.3360310125,1,1,Europe/Rome,,,0
604,604,DE GASPERI - AUSONIA,,38.15019008,13.33553821,1,1,Europe/Rome,,,0
607,607,DE GASPERI - STRASBURGO,,38.14940121,13.33359897,1,1,Europe/Rome,,,0
606,606,DE GASPERI - NEBRODI,,38.14842167,13.33115167,1,1,Europe/Rome,,,0
1209,1209,MONETA - ALOI,,38.08531164,13.35312143,1,1,Europe/Rome,,,0
600,600,D'AZEGLIO - LA MARMORA,,38.14336068,13.34518276,1,1,Europe/Rome,,,0
631,631,DEI MILLE - D'AOSTA,,38.10027595,13.38431708,1,1,Europe/Rome,,,0
1207,1207,MONDELLO - STESICORO,,38.204915,13.32290333,1,1,Europe/Rome,,,0
1201,1201,MOLARA - MIMOSA,,38.07956909,13.3122392,1,1,Europe/Rome,,,0
1200,1200,MOLARA - MIMOSA,,38.07972216,13.31225395,1,1,Europe/Rome,,,0
1203,1203,MOLARA - PIAZZA MOLARA,,38.08087809,13.31113413,1,1,Europe/Rome,,,0
1202,1202,MOLARA - PIAZZA MOLARA,,38.08093087,13.31120118,1,1,Europe/Rome,,,0
1211,1211,MONTE SAN CALOGERO,,38.1539557,13.32428239,1,1,Europe/Rome,,,0
634,634,DEI MILLE - FONDO VITALE,,38.09311123,13.40768789,1,1,Europe/Rome,,,0
1217,1217,MONTEPELLEGRINO - MERCATO,,38.13658716,13.35845232,1,1,Europe/Rome,,,0
1214,1214,MONTEPELLEGRINO - AMMIRAGLIO RIZZO,,38.14088231,13.35777909,1,1,Europe/Rome,,,0
1447,1447,PERPIGNANO - REGIONE SICILIANA,,38.11942202,13.32796398,1,1,Europe/Rome,,,0
1446,1446,PERPIGNANO - POLITO,,38.11938033,13.33696426,1,1,Europe/Rome,,,0
1113,1113,MARINI,,38.10047954,13.35051582,1,1,Europe/Rome,,,0
1112,1112,MARGHERITA DI SAVOIA - VENERE,,38.19198495,13.33248585,1,1,Europe/Rome,,,0
1443,1443,PERPIGNANO - JATO,,38.11997936,13.32340167,1,1,Europe/Rome,,,0
1442,1442,PERPIGNANO - FIUMEFREDDO,,38.11967358,13.3258818,1,1,Europe/Rome,,,0
1117,1117,MARINUZZI - PISACANE,,38.1079101,13.36373895,1,1,Europe/Rome,,,0
1440,1440,PERPIGNANO - D'AQUINO,,38.11904212,13.33491728,1,1,Europe/Rome,,,0
1119,1119,MATER DOLOROSA - BARBADORO,,38.17437667,13.33210167,1,1,Europe/Rome,,,0
1118,1118,MATER DOLOROSA - BARBADORO,,38.17457833,13.332685,1,1,Europe/Rome,,,0
1449,1449,PIANO LEVANTE,,38.19845643,13.25067982,1,1,Europe/Rome,,,0
1448,1448,PERPIGNANO - RUGGERONE DA PALERMO,,38.11899679,13.33212195,1,1,Europe/Rome,,,0
1357,1357,PAPA GIOVANNI XXIII - BASSOTTO,,38.08513008,13.36199015,1,1,Europe/Rome,,,0
1356,1356,PANTALICA - ZANCLE,,38.12652125,13.29264969,1,1,Europe/Rome,,,0
1355,1355,PANTALICA - ZANCLE,,38.12665628,13.29276234,1,1,Europe/Rome,,,0
488,488,CONTE FEDERICO - TORTORICI,,38.09470776,13.38448316,1,1,Europe/Rome,,,0
487,487,CONTE FEDERICO - TORTORICI,,38.094585,13.38458167,1,1,Europe/Rome,,,0
484,484,CONTE FEDERICO - GRIGOLI,,38.09254302,13.3894667,1,1,Europe/Rome,,,0
482,482,CONTE FEDERICO - GIAFAR,,38.09316258,13.38672817,1,1,Europe/Rome,,,0
481,481,CONTE FEDERICO - GIAFAR,,38.09297667,13.38668833,1,1,Europe/Rome,,,0
480,480,CONTE FEDERICO - GALEANO,,38.08849624,13.39622319,1,1,Europe/Rome,,,0
199,199,BESIO 1,,38.1377642,13.31053922,1,1,Europe/Rome,,,0
198,198,BESIO - BARISANO DA TRANI,,38.13679532,13.31253015,1,1,Europe/Rome,,,0
194,194,BERNINI 2,,38.13664475,13.32231594,1,1,Europe/Rome,,,0
196,196,BERRETTARO,,38.13809833,13.308315,1,1,Europe/Rome,,,0
193,193,BERNINI 1,,38.13664648,13.32237948,1,1,Europe/Rome,,,0
1456,1456,PIAZZA ARMERINA - ISPICA,,38.129834685,13.29593874,1,1,Europe/Rome,,,0
1453,1453,PIAZZA AMENDOLA,,38.12264833,13.35121833,1,1,Europe/Rome,,,0
902,902,IANDOLINO - CATALANO,,38.1972128,13.31421266,1,1,Europe/Rome,,,0
903,903,IANDOLINO - PARTANNA MONDELLO,,38.19630657,13.31160237,1,1,Europe/Rome,,,0
900,900,HOLM - SCOBAR,,38.12672489,13.33141964,1,1,Europe/Rome,,,0
901,901,IANDOLINO,,38.19629,13.31182,1,1,Europe/Rome,,,0
906,906,IMPERATORE FEDERICO - METRO',,38.14538289,13.34792733,1,1,Europe/Rome,,,0
907,907,IMPERATORE FEDERICO - METRO',,38.1455664,13.34819287,1,1,Europe/Rome,,,0
904,904,IMPERATORE FEDERICO - FIERA,,38.14696833,13.35266,1,1,Europe/Rome,,,0
905,905,IMPERATORE FEDERICO - FIERA,,38.147085,13.35293667,1,1,Europe/Rome,,,0
908,908,IMPERATORE FEDERICO - MINZONI,,38.14584063,13.34926039,1,1,Europe/Rome,,,0
909,909,IMPERATORE FEDERICO,,38.14633001,13.35077584,1,1,Europe/Rome,,,0
1847,1847,S.P. 69 ROCCA - MONREALE,,38.092955,13.30551333,1,1,Europe/Rome,,,0
1846,1846,S.P. 69 ROCCA - MONREALE,,38.09322667,13.30562833,1,1,Europe/Rome,,,0
2165,2165,VILLAGRAZIA 10,,38.081635,13.33552667,1,1,Europe/Rome,,,0
2164,2164,VILLAGRAZIA 1,,38.09287667,13.35876667,1,1,Europe/Rome,,,0
2167,2167,VILLAGRAZIA 3,,38.08175532,13.33553821,1,1,Europe/Rome,,,0
2166,2166,VILLAGRAZIA 2,,38.09093333,13.354835,1,1,Europe/Rome,,,0
2161,2161,VILLAGRAZIA - VILLA FERNANDEZ,,38.07640333,13.33218833,1,1,Europe/Rome,,,0
2160,2160,VILLAGRAZIA - VILLA FERNANDEZ,,38.07657,13.33213667,1,1,Europe/Rome,,,0
2163,2163,VILLAGRAZIA - ZUPPETTA,,38.07811833,13.33339167,1,1,Europe/Rome,,,0
2162,2162,VILLAGRAZIA - ZUPPETTA,,38.07820306,13.3333844,1,1,Europe/Rome,,,0
1908,1908,SARULLO - PAPALEO,,38.12401355,13.30294937,1,1,Europe/Rome,,,0
1909,1909,SARULLO - PAPALEO,,38.12414223,13.30295205,1,1,Europe/Rome,,,0
1906,1906,SARULLO - CASA DEL SOLE,,38.12099031,13.30566383,1,1,Europe/Rome,,,0
1907,1907,SARULLO - CASA DEL SOLE,,38.12115048,13.30563024,1,1,Europe/Rome,,,0
1904,1904,SANTUARIO,,38.16816942,13.35103333,1,1,Europe/Rome,,,0
1905,1905,SANTUARIO,,38.1682116,13.35099042,1,1,Europe/Rome,,,0
1903,1903,SANTUARIO DI CRUILLAS,,38.14,13.32799333,1,1,Europe/Rome,,,0
856,856,GALLETTI - BONADONNA,,38.087515,13.43305333,1,1,Europe/Rome,,,0
857,857,GALLETTI - MESSINA MARINE,,38.095805,13.428985,1,1,Europe/Rome,,,0
850,850,GALILEI - GIOTTO,,38.13063238,13.33457261,1,1,Europe/Rome,,,0
851,851,GALILEI - GIOTTO,,38.13140667,13.33430833,1,1,Europe/Rome,,,0
853,853,GALILEI - LEONARDO DA VINCI,,38.13043333,13.33492833,1,1,Europe/Rome,,,0
858,858,GALLETTI - MESSINA MARINE,,38.09609167,13.42869333,1,1,Europe/Rome,,,0
859,859,GALLETTI - TAGLIAVIA,,38.08798833,13.43288333,1,1,Europe/Rome,,,0
6,6,ACC. A29 MONTE - COSTANTINO,,38.17423426,13.29631486,1,1,Europe/Rome,,,0
425,425,CHIRONE - CASTELFORTE,,38.19451459,13.3155705,1,1,Europe/Rome,,,0
9029,9029,REBER,,38.096345565,13.406180475,1,1,Europe/Rome,,,0
9028,9028,REBER,,38.096134805,13.40668906,1,1,Europe/Rome,,,0
20000,,STAZIONE CENTRALE,,38.1100604585,13.3665241911,1,1,Europe/Rome,,,1
9025,9025,MISSORI,,38.10081222,13.38328087,1,1,Europe/Rome,,,0
9024,9024,INGRASSIA,,38.109127485,13.370379395,1,1,Europe/Rome,,,0
9027,9027,PONTE AMMIRAGLIO,,38.1049173,13.3762632,1,1,Europe/Rome,,,0
9026,9026,MISSORI,,38.100928,13.384063,1,1,Europe/Rome,,,0
9021,9021,ROCCELLA,,38.0888716167,13.4087766667,1,1,Europe/Rome,,,0
9020,9020,DI VITTORIO,,38.09544679,13.408778985,1,1,Europe/Rome,,,0
9023,9023,INGRASSIA,,38.108596,13.3708086,1,1,Europe/Rome,,,0
740,740,DUCA DEGLI ABRUZZI - PALAZZINA CINESE,,38.1657052,13.33058314,1,1,Europe/Rome,,,0
741,741,DUCA DEGLI ABRUZZI - PALLAVICINO,,38.17134833,13.327595,1,1,Europe/Rome,,,0
742,742,DUCA DEGLI ABRUZZI - PALLAVICINO,,38.17169833,13.32739833,1,1,Europe/Rome,,,0
743,743,DUCA DELLA VERDURA - GIACHERY,,38.13514897,13.35546906,1,1,Europe/Rome,,,0
744,744,DUCA DELLA VERDURA - LIBERTA',,38.1342461537,13.3516066137,1,1,Europe/Rome,,,0
745,745,DUCA DELLA VERDURA - TOSELLI,,38.13502494,13.3547093,1,1,Europe/Rome,,,0
746,746,DUCA DELLA VERDURA - TOSELLI,,38.13476563,13.3539324,1,1,Europe/Rome,,,0
1050,1050,LISZT,,38.13619667,13.33608833,1,1,Europe/Rome,,,0
1051,1051,M. MONTAGNE - FIGURELLA,,38.08211,13.43383833,1,1,Europe/Rome,,,0
1052,1052,M. MONTAGNE 1,,38.083324,13.42816732,1,1,Europe/Rome,,,0
1053,1053,M. MONTAGNE 2,,38.08275667,13.430815,1,1,Europe/Rome,,,0
1054,1054,M. MONTAGNE 2,,38.08272222,13.43122081,1,1,Europe/Rome,,,0
1055,1055,M. MONTAGNE 1,,38.08339855,13.428085,1,1,Europe/Rome,,,0
1058,1058,MADDALENA - DI BELLA,,38.09952183,13.30994748,1,1,Europe/Rome,,,0
1059,1059,MADDALENA - DI BELLA,,38.09652414,13.3097823,1,1,Europe/Rome,,,0
1697,1697,REGIONE SICILIANA - TRABUCCO 3,,38.154975,13.318265,1,1,Europe/Rome,,,0
1694,1694,REGIONE SICILIANA - SS. MEDIATRICE,,38.10081877,13.33147568,1,1,Europe/Rome,,,0
1692,1692,REGIONE SICILIANA - SARDEGNA,,38.14415287,13.33076443,1,1,Europe/Rome,,,0
1690,1690,REGIONE SICILIANA - SAN CIRO,,38.09054878,13.38301083,1,1,Europe/Rome,,,0
1691,1691,REGIONE SICILIANA - SANTUARIO DI CRUILLAS,,38.13678445,13.33050956,1,1,Europe/Rome,,,0
1698,1698,REGIONE SICILIANA - TROINA,,38.08941922,13.3616588,1,1,Europe/Rome,,,0
1699,1699,REGIONE SICILIANA - TROINA,,38.08934593,13.36168438,1,1,Europe/Rome,,,0
1279,1279,OLIO DI LINO 14,,38.08494122,13.32642305,1,1,Europe/Rome,,,0
618,618,DEI MILLE - BANDITA,,38.091499,13.41267948,1,1,Europe/Rome,,,0
619,619,DEI MILLE - BENNICI,,38.10570333,13.37502333,1,1,Europe/Rome,,,0
1270,1270,OLIMPO,,38.18887701,13.30490492,1,1,Europe/Rome,,,0
613,613,DEGLI EMIRI - NINA SICILIANA,,38.1154178,13.33321407,1,1,Europe/Rome,,,0
1272,1272,OLIO DI LINO - MOLARA,,38.07859468,13.31358297,1,1,Europe/Rome,,,0
1273,1273,OLIO DI LINO - MOLARA,,38.07849113,13.31367293,1,1,Europe/Rome,,,0
616,616,DEI MILLE - BALSAMO,,38.11034,13.369415,1,1,Europe/Rome,,,0
617,617,DEI MILLE - BANDITA,,38.09142811,13.41265709,1,1,Europe/Rome,,,0
614,614,DEI FIORI - PAULSEN,,38.10068149,13.3272057,1,1,Europe/Rome,,,0
1472,1472,PIAZZA DON STURZO,,38.126275,13.35756333,1,1,,,80000,0
1473,1473,PIAZZA EISTEIN,,38.12898667,13.3285,1,1,Europe/Rome,,,0
1470,1470,PIAZZA DELLA PACE,,38.13137047,13.35999876,1,1,Europe/Rome,,,0
1471,1471,PIAZZA DELLA SERENITA',,38.19815167,13.30957,1,1,Europe/Rome,,,0
1477,1477,PIAZZA LAMPADA DELLA FRATERNITA',,38.14518333,13.31535,1,1,Europe/Rome,,,0
1474,1474,PIAZZA G.LE TURBA,,38.10076667,13.33847833,1,1,Europe/Rome,,,0
1478,1478,PIAZZA MANDORLE,,38.18840221,13.2893157,1,1,Europe/Rome,,,0
1304,1304,ORETO - ORSI,,38.09434685,13.37521049,1,1,Europe/Rome,,,0
1305,1305,ORETO - REGIONE SICILIANA,,38.0924178,13.37648763,1,1,Europe/Rome,,,0
1306,1306,ORETO - REGIONE SICILIANA,,38.09254833,13.37649167,1,1,Europe/Rome,,,0
1307,1307,ORETO - S. ANTONINO,,38.10915528,13.36561248,1,1,Europe/Rome,,,0
1300,1300,ORETO - MENDOLA,,38.10615167,13.36768667,1,1,Europe/Rome,,,0
1301,1301,ORETO - ORSA MINORE,,38.09687137,13.373584,1,1,Europe/Rome,,,0
